ID,PRODUCT_CODE,SKU,LENGTH,COLOR,TYPE,PRICE,STOCK,MANUFACTUREPRICE,WHOLESALEPRICE,REGULARPRICE,,,,
1004,SHUNFA-NW ,SHUNFA-NW ,10,Natural,Inch,45.00,49.00,38.00,38.00,90.00,,,,
1004,SHUNFA-NW ,SHUNFA-NW ,12,Natural,Inch,52.50,49.00,44.50,44.50,105.00,,,,
1004,SHUNFA-NW ,SHUNFA-NW ,14,Natural,Inch,57.50,49.00,49.00,49.00,115.00,,,,
1004,SHUNFA-NW ,SHUNFA-NW ,16,Natural,Inch,65.00,49.00,55.50,55.50,130.00,,,,
1004,SHUNFA-NW ,SHUNFA-NW ,18,Natural,Inch,85.00,49.00,72.50,72.50,170.00,,,,
1004,SHUNFA-NW ,SHUNFA-NW ,20,Natural,Inch,89.00,49.00,75.50,75.50,178.00,,,,
1004,SHUNFA-NW ,SHUNFA-NW ,22,Natural,Inch,97.00,49.00,82.50,82.50,194.00,,,,
1004,SHUNFA-NW ,SHUNFA-NW ,24,Natural,Inch,111.00,49.00,94.00,94.00,222.00,,,,
1004,SHUNFA-NW ,SHUNFA-NW ,26,Natural,Inch,119.50,49.00,101.50,101.50,239.00,,,,
1006,SHUNFA-ST,SHUNFA-ST,10,Natural,Inch,45.00,49.00,38.00,38.00,90.00,,,,
1006,SHUNFA-ST,SHUNFA-ST,12,Natural,Inch,52.50,49.00,44.50,44.50,105.00,,,,
1006,SHUNFA-ST,SHUNFA-ST,14,Natural,Inch,57.50,49.00,49.00,49.00,115.00,,,,
1006,SHUNFA-ST,SHUNFA-ST,16,Natural,Inch,65.00,49.00,55.50,55.50,130.00,,,,
1006,SHUNFA-ST,SHUNFA-ST,18,Natural,Inch,85.00,49.00,72.50,72.50,170.00,,,,
1006,SHUNFA-ST,SHUNFA-ST,20,Natural,Inch,89.00,49.00,75.50,75.50,178.00,,,,
1006,SHUNFA-ST,SHUNFA-ST,22,Natural,Inch,97.00,49.00,82.50,82.50,194.00,,,,
1006,SHUNFA-ST,SHUNFA-ST,24,Natural,Inch,111.00,49.00,94.00,94.00,222.00,,,,
1006,SHUNFA-ST,SHUNFA-ST,26,Natural,Inch,119.50,49.00,101.50,101.50,239.00,,,,
1022,SIMONE,SIMONE,,1,Inch,19.50,20.00,16.50,16.50,39.00,,,,
1022,SIMONE,SIMONE,,1B,Inch,19.50,20.00,16.50,16.50,39.00,,,,
1022,SIMONE,SIMONE,,2,Inch,19.50,20.00,16.50,16.50,39.00,,,,
1022,SIMONE,SIMONE,,4,Inch,19.50,20.00,16.50,16.50,39.00,,,,
1022,SIMONE,SIMONE,,27,Inch,19.50,10.00,16.50,16.50,39.00,,,,
1022,SIMONE,SIMONE,,30,Inch,19.50,10.00,16.50,16.50,39.00,,,,
1022,SIMONE,SIMONE,,33,Inch,19.50,10.00,16.50,16.50,39.00,,,,
1022,SIMONE,SIMONE,,F1B_30,Inch,19.50,10.00,16.50,16.50,39.00,,,,
1022,SIMONE,SIMONE,,F4_27,Inch,19.50,9.00,16.50,16.50,39.00,,,,
1022,SIMONE,SIMONE,,F4_30,Inch,19.50,10.00,16.50,16.50,39.00,,,,
1014,SP-BRD-001,SP-BRD-001,,1,Inch,0.70,"4,599.00",0.60,0.60,1.40,,,,
1014,SP-BRD-001,SP-BRD-001,,1B,Inch,0.70,"4,096.00",0.60,0.60,1.40,,,,
1014,SP-BRD-001,SP-BRD-001,,2,Inch,0.70,"5,299.00",0.60,0.60,1.40,,,,
1014,SP-BRD-001,SP-BRD-001,,4,Inch,0.70,"2,899.00",0.60,0.60,1.40,,,,
1014,SP-BRD-001,SP-BRD-001,,27,Inch,0.70,0.00,0.60,0.60,1.40,,,,
1014,SP-BRD-001,SP-BRD-001,,30,Inch,0.70,499.00,0.60,0.60,1.40,,,,
1014,SP-BRD-001,SP-BRD-001,,33,Inch,0.70,499.00,0.60,0.60,1.40,,,,
1014,SP-BRD-001,SP-BRD-001,,P4_30,Inch,0.70,0.00,0.60,0.60,1.40,,,,
1014,SP-BRD-001,SP-BRD-001,,P1B_33,Inch,0.70,199.00,0.60,0.60,1.40,,,,
1014,SP-BRD-001,SP-BRD-001,,P1B_118,Inch,0.70,0.00,0.60,0.60,1.40,,,,
1023,STACY,STACY,,1,Inch,80.00,19.00,68.00,68.00,160.00,,,,
1023,STACY,STACY,,1B,Inch,80.00,20.00,68.00,68.00,160.00,,,,
1023,STACY,STACY,,2,Inch,80.00,19.00,68.00,68.00,160.00,,,,
1023,STACY,STACY,,4,Inch,80.00,20.00,68.00,68.00,160.00,,,,
1023,STACY,STACY,,27,Inch,80.00,10.00,68.00,68.00,160.00,,,,
1023,STACY,STACY,,30,Inch,80.00,10.00,68.00,68.00,160.00,,,,
1023,STACY,STACY,,33,Inch,80.00,10.00,68.00,68.00,160.00,,,,
1023,STACY,STACY,,F1B_30,Inch,80.00,10.00,68.00,68.00,160.00,,,,
1023,STACY,STACY,,F4_27,Inch,80.00,10.00,68.00,68.00,160.00,,,,
1023,STACY,STACY,,F4_30,Inch,80.00,10.00,68.00,68.00,160.00,,,,
8,TFH-001,TFH-001,,1,Inch,32.94,72,28.00,28.00,65.88,,,,
8,TFH-001,TFH-001,,1B,Inch,32.94,8,28.00,28.00,65.88,,,,
8,TFH-001,TFH-001,,2,Inch,32.94,1,28.00,28.00,65.88,,,,
8,TFH-001,TFH-001,,4,Inch,32.94,11,28.00,28.00,65.88,,,,
8,TFH-001,TFH-001,,27,Inch,32.94,21,28.00,28.00,65.88,,,,
8,TFH-001,TFH-001,,30,Inch,32.94,26,28.00,28.00,65.88,,,,
8,TFH-001,TFH-001,,613,Inch,32.94,20,28.00,28.00,65.88,,,,
8,TFH-001,TFH-001,,M4_30,Inch,32.94,21,28.00,28.00,65.88,,,,
9,TFH-002,TFH-002 ,,1,Inch,64.71,45,55.00,55.00,129.41,,,,
9,TFH-002,TFH-002 ,,1B,Inch,64.71,94,55.00,55.00,129.41,,,,
9,TFH-002,TFH-002 ,,2,Inch,64.71,42,55.00,55.00,129.41,,,,
9,TFH-002,TFH-002 ,,4,Inch,64.71,24,55.00,55.00,129.41,,,,
9,TFH-002,TFH-002 ,,27,Inch,64.71,27,55.00,55.00,129.41,,,,
9,TFH-002,TFH-002 ,,30,Inch,64.71,28,55.00,55.00,129.41,,,,
9,TFH-002,TFH-002 ,,613,Inch,64.71,25,55.00,55.00,129.41,,,,
9,TFH-002,TFH-002 ,,M4_30,Inch,64.71,24,55.00,55.00,129.41,,,,
10,TFH-003,TFH-003,,1,Inch,55.29,48,47.00,47.00,110.59,,,,
10,TFH-003,TFH-003,,1B,Inch,55.29,99,47.00,47.00,110.59,,,,
10,TFH-003,TFH-003,,2,Inch,55.29,49,47.00,47.00,110.59,,,,
10,TFH-003,TFH-003,,4,Inch,55.29,28,47.00,47.00,110.59,,,,
10,TFH-003,TFH-003,,27,Inch,55.29,26,47.00,47.00,110.59,,,,
10,TFH-003,TFH-003,,30,Inch,55.29,30,47.00,47.00,110.59,,,,
10,TFH-003,TFH-003,,613,Inch,55.29,28,47.00,47.00,110.59,,,,
10,TFH-003,TFH-003,,M4_30,Inch,55.29,30,47.00,47.00,110.59,,,,
11,TFH-004,TFH-004,,1,Inch,34.71,44,29.50,29.50,69.41,,,,
11,TFH-004,TFH-004,,1B,Inch,34.71,83,29.50,29.50,69.41,,,,
11,TFH-004,TFH-004,,2,Inch,34.71,33,29.50,29.50,69.41,,,,
11,TFH-004,TFH-004,,4,Inch,34.71,21,29.50,29.50,69.41,,,,
11,TFH-004,TFH-004,,27,Inch,34.71,22,29.50,29.50,69.41,,,,
11,TFH-004,TFH-004,,30,Inch,34.71,24,29.50,29.50,69.41,,,,
11,TFH-004,TFH-004,,613,Inch,34.71,18,29.50,29.50,69.41,,,,
11,TFH-004,TFH-004,,M4_30,Inch,34.71,24,29.50,29.50,69.41,,,,
12,TFH-005,TFH-005 (Straight),,NATURAL,Inch,42.94,316,36.50,36.50,85.88,,,,
13,TFH-006,TFH-006 (Curly),,NATURAL,Inch,44.12,328,37.50,37.50,88.24,,,,
14,TFHB-001,TFHB-001,,1,Inch,64.12,39,54.50,54.50,128.24,,,,
14,TFHB-001,TFHB-001,,1B,Inch,64.12,74,54.50,54.50,128.24,,,,
14,TFHB-001,TFHB-001,,2,Inch,64.12,25,54.50,54.50,128.24,,,,
14,TFHB-001,TFHB-001,,4,Inch,64.12,19,54.50,54.50,128.24,,,,
14,TFHB-001,TFHB-001,,27,Inch,64.12,26,54.50,54.50,128.24,,,,
14,TFHB-001,TFHB-001,,30,Inch,64.12,28,54.50,54.50,128.24,,,,
14,TFHB-001,TFHB-001,,613,Inch,64.12,26,54.50,54.50,128.24,,,,
14,TFHB-001,TFHB-001,,M4_30,Inch,64.12,26,54.50,54.50,128.24,,,,
15,TFHB-002,TFHB-002 ,,1,Inch,27.65,41,23.50,23.50,55.29,,,,
15,TFHB-002,TFHB-002 ,,1B,Inch,27.65,31,23.50,23.50,55.29,,,,
15,TFHB-002,TFHB-002 ,,2,Inch,27.65,3,23.50,23.50,55.29,,,,
15,TFHB-002,TFHB-002 ,,4,Inch,27.65,9,23.50,23.50,55.29,,,,
15,TFHB-002,TFHB-002 ,,27,Inch,27.65,22,23.50,23.50,55.29,,,,
15,TFHB-002,TFHB-002 ,,30,Inch,27.65,20,23.50,23.50,55.29,,,,
15,TFHB-002,TFHB-002 ,,613,Inch,27.65,20,23.50,23.50,55.29,,,,
15,TFHB-002,TFHB-002 ,,M4_30,Inch,27.65,21,23.50,23.50,55.29,,,,
16,TFHB-003,TFHB-003,,1,Inch,29.41,44,25.00,25.00,58.82,,,,
16,TFHB-003,TFHB-003,,1B,Inch,29.41,39,25.00,25.00,58.82,,,,
16,TFHB-003,TFHB-003,,2,Inch,29.41,0,25.00,25.00,58.82,,,,
16,TFHB-003,TFHB-003,,4,Inch,29.41,19,25.00,25.00,58.82,,,,
16,TFHB-003,TFHB-003,,27,Inch,29.41,25,25.00,25.00,58.82,,,,
16,TFHB-003,TFHB-003,,30,Inch,29.41,25,25.00,25.00,58.82,,,,
16,TFHB-003,TFHB-003,,613,Inch,29.41,25,25.00,25.00,58.82,,,,
16,TFHB-003,TFHB-003,,M4_30,Inch,29.41,26,25.00,25.00,58.82,,,,
17,TFHB-004,TFHB-004,,1,Inch,117.06,85,99.50,99.50,234.12,,,,
17,TFHB-004,TFHB-004,,1B,Inch,117.06,85,99.50,99.50,234.12,,,,
17,TFHB-004,TFHB-004,,2,Inch,117.06,85,99.50,99.50,234.12,,,,
17,TFHB-004,TFHB-004,,4,Inch,117.06,85,99.50,99.50,234.12,,,,
17,TFHB-004,TFHB-004,,27,Inch,117.06,85,99.50,99.50,234.12,,,,
17,TFHB-004,TFHB-004,,30,Inch,117.06,85,99.50,99.50,234.12,,,,
17,TFHB-004,TFHB-004,,613,Inch,117.06,85,99.50,99.50,234.12,,,,
17,TFHB-004,TFHB-004,,M4_30,Inch,117.06,85,99.50,99.50,234.12,,,,
1024,TRINA,TRINA,,1,Inch,18.00,20.00,15.50,15.50,36.00,,,,
1024,TRINA,TRINA,,1B,Inch,18.00,20.00,15.50,15.50,36.00,,,,
1024,TRINA,TRINA,,2,Inch,18.00,20.00,15.50,15.50,36.00,,,,
1024,TRINA,TRINA,,4,Inch,18.00,20.00,15.50,15.50,36.00,,,,
1024,TRINA,TRINA,,27,Inch,18.00,9.00,15.50,15.50,36.00,,,,
1024,TRINA,TRINA,,30,Inch,18.00,10.00,15.50,15.50,36.00,,,,
1024,TRINA,TRINA,,33,Inch,18.00,10.00,15.50,15.50,36.00,,,,
1024,TRINA,TRINA,,F1B_30,Inch,18.00,10.00,15.50,15.50,36.00,,,,
1024,TRINA,TRINA,,F4_27,Inch,18.00,10.00,15.50,15.50,36.00,,,,
1024,TRINA,TRINA,,F4_30,Inch,18.00,10.00,15.50,15.50,36.00,,,,
37,VIVIAN,VIVIAN,,1,Inch,16.47,148,14.00,14.00,32.94,,,,
37,VIVIAN,VIVIAN,,1B,Inch,16.47,148,14.00,14.00,32.94,,,,
37,VIVIAN,VIVIAN,,2,Inch,16.47,98,14.00,14.00,32.94,,,,
37,VIVIAN,VIVIAN,,280,Inch,16.47,46,14.00,14.00,32.94,,,,
37,VIVIAN,VIVIAN,,34,Inch,16.47,22,14.00,14.00,32.94,,,,
37,VIVIAN,VIVIAN,,4,Inch,16.47,21,14.00,14.00,32.94,,,,
37,VIVIAN,VIVIAN,,44,Inch,16.47,22,14.00,14.00,32.94,,,,
37,VIVIAN,VIVIAN,,51,Inch,16.47,22,14.00,14.00,32.94,,,,
37,VIVIAN,VIVIAN,,F1B_30,Inch,16.47,24,14.00,14.00,32.94,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
