PRODUCT_CODE,USER_ID,SUPPLIER_CODE,CATEGORY,SUBCATEGORY,SUB_SUBCATEGORY,PRODUCT_NAME,IMAGES,HAIR_TYPE,HAIR_TYPE_LENGTH,HAIR_TYPE_STYLE,QUANTITY,QUANTITY_TYPE,MANUFACTURE_PRICE,WHOLESALE_PRICE,MSRP_PRICE,DISCOUNT_OPTION_CHECK,DISCOUNT_OPTION_VALUE,SPECIAL_PROMOTION_CHECK,SPECIAL_PROMOTION_VALUE,DELIVERY_TIME,DROPSHIP,SHIPPING_METHOD,SHIPPING_PRICE,PLACE_ORIGIN,PACKAGE_WEIGHT,PACKAGE_UNIT,DESCRIPTION,PRODUCT_SEEN,SKU,LENGTH,COLOR,PRICE,STOCK,MPRICE,WPRICE,RPRICE,LENGTH_SIZE,MIN_QUANTITY
MATCH BODY W,55,info@sinahair.com,HAIR PIECE,,,MATCH BODY W,1446710511c61343_bodywave.jpg ,synthetic hair,mediom,"layered cut,loose body cut",Limitless,Pieces,0,24,48,0,,0,,2nd Shipping,Yes,UPS,0,China,1,Ib,"<div align=""left"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">A. Using the Top Piece, Open the Combs a Proceed to Push each Comb Gently through the Cap and Lock</div><div align=""left"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;"">B. Blend Top &amp; Bottom Piece Gently</div>",3,MIX BODY W,,P4_30,9.98,122,4.99,4.99,19.96,,1
MIX BODY W,55,info@sinahair.com,WIG,Synthetic Hair Wigs,,MIX BODY W,1450139905bodywave_m.jpg,"human hair,remy hair",long,loose deep cut,Limitless,Pieces,4.99,5,9.98,0,,0,,2nd Shipping,Yes,UPS,0,China,1,Ib,"<p>A. Using the Bottom Piece, Attach Center Clips &amp; Comb First then Lock Ear to Ear Combs B. As You Go Around the Head, Lock the Other Combs A. Using the Top Piece, Open the Combs a Proceed to Push each Comb Gently through the Cap and Lock B. Blend Top &amp; Bottom Piece Gently</p>
",5,MIX BODY W,,2,9.98,198,4.99,4.99,19.96,Inch,1
MIX BODY W,55,info@sinahair.com,WIG,Synthetic Hair Wigs,,MIX BODY W,1450139905bodywave_m.jpg,"human hair,remy hair",long,loose deep cut,Limitless,Pieces,4.99,5,9.98,0,,0,,2nd Shipping,Yes,UPS,0,China,1,Ib,"<p>A. Using the Bottom Piece, Attach Center Clips &amp; Comb First then Lock Ear to Ear Combs B. As You Go Around the Head, Lock the Other Combs A. Using the Top Piece, Open the Combs a Proceed to Push each Comb Gently through the Cap and Lock B. Blend Top &amp; Bottom Piece Gently</p>
",5, MIX BODY W,,4,9.98,211,4.99,4.99,19.96,Inch,1
MIX BODY W,55,info@sinahair.com,WIG,Synthetic Hair Wigs,,MIX BODY W,1450139905bodywave_m.jpg,"human hair,remy hair",long,loose deep cut,Limitless,Pieces,4.99,5,9.98,0,,0,,2nd Shipping,Yes,UPS,0,China,1,Ib,"<p>A. Using the Bottom Piece, Attach Center Clips &amp; Comb First then Lock Ear to Ear Combs B. As You Go Around the Head, Lock the Other Combs A. Using the Top Piece, Open the Combs a Proceed to Push each Comb Gently through the Cap and Lock B. Blend Top &amp; Bottom Piece Gently</p>
",5, MIX BODY W,,350,9.98,185,4.99,4.99,19.96,Inch,1
MIX BODY W,55,info@sinahair.com,WIG,Synthetic Hair Wigs,,MIX BODY W,1450139905bodywave_m.jpg,"human hair,remy hair",long,loose deep cut,Limitless,Pieces,4.99,5,9.98,0,,0,,2nd Shipping,Yes,UPS,0,China,1,Ib,"<p>A. Using the Bottom Piece, Attach Center Clips &amp; Comb First then Lock Ear to Ear Combs B. As You Go Around the Head, Lock the Other Combs A. Using the Top Piece, Open the Combs a Proceed to Push each Comb Gently through the Cap and Lock B. Blend Top &amp; Bottom Piece Gently</p>
",5, MIX BODY W,,613,9.98,100,4.99,4.99,19.96,Inch,1
MIX BODY W,55,info@sinahair.com,WIG,Synthetic Hair Wigs,,MIX BODY W,1450139905bodywave_m.jpg,"human hair,remy hair",long,loose deep cut,Limitless,Pieces,4.99,5,9.98,0,,0,,2nd Shipping,Yes,UPS,0,China,1,Ib,"<p>A. Using the Bottom Piece, Attach Center Clips &amp; Comb First then Lock Ear to Ear Combs B. As You Go Around the Head, Lock the Other Combs A. Using the Top Piece, Open the Combs a Proceed to Push each Comb Gently through the Cap and Lock B. Blend Top &amp; Bottom Piece Gently</p>
",5, MIX BODY W,,001B,9.98,93,4.99,4.99,19.96,Inch,1
MIX BODY W,55,info@sinahair.com,WIG,Synthetic Hair Wigs,,MIX BODY W,1450139905bodywave_m.jpg,"human hair,remy hair",long,loose deep cut,Limitless,Pieces,4.99,5,9.98,0,,0,,2nd Shipping,Yes,UPS,0,China,1,Ib,"<p>A. Using the Bottom Piece, Attach Center Clips &amp; Comb First then Lock Ear to Ear Combs B. As You Go Around the Head, Lock the Other Combs A. Using the Top Piece, Open the Combs a Proceed to Push each Comb Gently through the Cap and Lock B. Blend Top &amp; Bottom Piece Gently</p>
",5, MIX BODY W,,P1B_30,9.98,72,4.99,4.99,19.96,Inch,1
MIX BODY W,55,info@sinahair.com,WIG,Synthetic Hair Wigs,,MIX BODY W,1450139905bodywave_m.jpg,"human hair,remy hair",long,loose deep cut,Limitless,Pieces,4.99,5,9.98,0,,0,,2nd Shipping,Yes,UPS,0,China,1,Ib,"<p>A. Using the Bottom Piece, Attach Center Clips &amp; Comb First then Lock Ear to Ear Combs B. As You Go Around the Head, Lock the Other Combs A. Using the Top Piece, Open the Combs a Proceed to Push each Comb Gently through the Cap and Lock B. Blend Top &amp; Bottom Piece Gently</p>
",5, MIX BODY W,,P27_30,9.98,133,4.99,4.99,19.96,Inch,1
MIX BODY W,55,info@sinahair.com,WIG,Synthetic Hair Wigs,,MIX BODY W,1450139905bodywave_m.jpg,"human hair,remy hair",long,loose deep cut,Limitless,Pieces,4.99,5,9.98,0,,0,,2nd Shipping,Yes,UPS,0,China,1,Ib,"<p>A. Using the Bottom Piece, Attach Center Clips &amp; Comb First then Lock Ear to Ear Combs B. As You Go Around the Head, Lock the Other Combs A. Using the Top Piece, Open the Combs a Proceed to Push each Comb Gently through the Cap and Lock B. Blend Top &amp; Bottom Piece Gently</p>
",5, MIX BODY W,,P27_33,9.98,197,4.99,4.99,19.96,Inch,1
MIX BODY W,55,info@sinahair.com,WIG,Synthetic Hair Wigs,,MIX BODY W,1450139905bodywave_m.jpg,"human hair,remy hair",long,loose deep cut,Limitless,Pieces,4.99,5,9.98,0,,0,,2nd Shipping,Yes,UPS,0,China,1,Ib,"<p>A. Using the Bottom Piece, Attach Center Clips &amp; Comb First then Lock Ear to Ear Combs B. As You Go Around the Head, Lock the Other Combs A. Using the Top Piece, Open the Combs a Proceed to Push each Comb Gently through the Cap and Lock B. Blend Top &amp; Bottom Piece Gently</p>
",5, MIX BODY W,,P30_33,9.98,200,4.99,4.99,19.96,Inch,1
MIX BODY W,55,info@sinahair.com,WIG,Synthetic Hair Wigs,,MIX BODY W,1450139905bodywave_m.jpg,"human hair,remy hair",long,loose deep cut,Limitless,Pieces,4.99,5,9.98,0,,0,,2nd Shipping,Yes,UPS,0,China,1,Ib,"<p>A. Using the Bottom Piece, Attach Center Clips &amp; Comb First then Lock Ear to Ear Combs B. As You Go Around the Head, Lock the Other Combs A. Using the Top Piece, Open the Combs a Proceed to Push each Comb Gently through the Cap and Lock B. Blend Top &amp; Bottom Piece Gently</p>
",5, MIX BODY W,,P4_27,9.98,162,4.99,4.99,19.96,Inch,1
MIX BODY W,55,info@sinahair.com,WIG,Synthetic Hair Wigs,,MIX BODY W,1450139905bodywave_m.jpg,"human hair,remy hair",long,loose deep cut,Limitless,Pieces,4.99,5,9.98,0,,0,,2nd Shipping,Yes,UPS,0,China,1,Ib,"<p>A. Using the Bottom Piece, Attach Center Clips &amp; Comb First then Lock Ear to Ear Combs B. As You Go Around the Head, Lock the Other Combs A. Using the Top Piece, Open the Combs a Proceed to Push each Comb Gently through the Cap and Lock B. Blend Top &amp; Bottom Piece Gently</p>
",5, MIX BODY W,,P4_30,9.98,122,4.99,4.99,19.96,Inch,1
MIX BODY W,55,info@sinahair.com,WIG,Synthetic Hair Wigs,,MIX BODY W,1450139905bodywave_m.jpg,"human hair,remy hair",long,loose deep cut,Limitless,Pieces,4.99,5,9.98,0,,0,,2nd Shipping,Yes,UPS,0,China,1,Ib,"<p>A. Using the Bottom Piece, Attach Center Clips &amp; Comb First then Lock Ear to Ear Combs B. As You Go Around the Head, Lock the Other Combs A. Using the Top Piece, Open the Combs a Proceed to Push each Comb Gently through the Cap and Lock B. Blend Top &amp; Bottom Piece Gently</p>
",5, MIX BODY W,,2,9.98,198,4.99,4.99,19.96,Inch,1
MIX BODY W,55,info@sinahair.com,WIG,Synthetic Hair Wigs,,MIX BODY W,1450139905bodywave_m.jpg,"human hair,remy hair",long,loose deep cut,Limitless,Pieces,4.99,5,9.98,0,,0,,2nd Shipping,Yes,UPS,0,China,1,Ib,"<p>A. Using the Bottom Piece, Attach Center Clips &amp; Comb First then Lock Ear to Ear Combs B. As You Go Around the Head, Lock the Other Combs A. Using the Top Piece, Open the Combs a Proceed to Push each Comb Gently through the Cap and Lock B. Blend Top &amp; Bottom Piece Gently</p>
",5, MIX BODY W,,4,9.98,211,4.99,4.99,19.96,Inch,1
MIX BODY W,55,info@sinahair.com,WIG,Synthetic Hair Wigs,,MIX BODY W,1450139905bodywave_m.jpg,"human hair,remy hair",long,loose deep cut,Limitless,Pieces,4.99,5,9.98,0,,0,,2nd Shipping,Yes,UPS,0,China,1,Ib,"<p>A. Using the Bottom Piece, Attach Center Clips &amp; Comb First then Lock Ear to Ear Combs B. As You Go Around the Head, Lock the Other Combs A. Using the Top Piece, Open the Combs a Proceed to Push each Comb Gently through the Cap and Lock B. Blend Top &amp; Bottom Piece Gently</p>
",5, MIX BODY W,,350,9.98,185,4.99,4.99,19.96,Inch,1
MIX BODY W,55,info@sinahair.com,WIG,Synthetic Hair Wigs,,MIX BODY W,1450139905bodywave_m.jpg,"human hair,remy hair",long,loose deep cut,Limitless,Pieces,4.99,5,9.98,0,,0,,2nd Shipping,Yes,UPS,0,China,1,Ib,"<p>A. Using the Bottom Piece, Attach Center Clips &amp; Comb First then Lock Ear to Ear Combs B. As You Go Around the Head, Lock the Other Combs A. Using the Top Piece, Open the Combs a Proceed to Push each Comb Gently through the Cap and Lock B. Blend Top &amp; Bottom Piece Gently</p>
",5, MIX BODY W,,613,9.98,100,4.99,4.99,19.96,Inch,1
MIX BODY W,55,info@sinahair.com,WIG,Synthetic Hair Wigs,,MIX BODY W,1450139905bodywave_m.jpg,"human hair,remy hair",long,loose deep cut,Limitless,Pieces,4.99,5,9.98,0,,0,,2nd Shipping,Yes,UPS,0,China,1,Ib,"<p>A. Using the Bottom Piece, Attach Center Clips &amp; Comb First then Lock Ear to Ear Combs B. As You Go Around the Head, Lock the Other Combs A. Using the Top Piece, Open the Combs a Proceed to Push each Comb Gently through the Cap and Lock B. Blend Top &amp; Bottom Piece Gently</p>
",5, MIX BODY W,,001B,9.98,93,4.99,4.99,19.96,Inch,1
MIX BODY W,55,info@sinahair.com,WIG,Synthetic Hair Wigs,,MIX BODY W,1450139905bodywave_m.jpg,"human hair,remy hair",long,loose deep cut,Limitless,Pieces,4.99,5,9.98,0,,0,,2nd Shipping,Yes,UPS,0,China,1,Ib,"<p>A. Using the Bottom Piece, Attach Center Clips &amp; Comb First then Lock Ear to Ear Combs B. As You Go Around the Head, Lock the Other Combs A. Using the Top Piece, Open the Combs a Proceed to Push each Comb Gently through the Cap and Lock B. Blend Top &amp; Bottom Piece Gently</p>
",5, MIX BODY W,,P1B_30,9.98,72,4.99,4.99,19.96,Inch,1
MIX BODY W,55,info@sinahair.com,WIG,Synthetic Hair Wigs,,MIX BODY W,1450139905bodywave_m.jpg,"human hair,remy hair",long,loose deep cut,Limitless,Pieces,4.99,5,9.98,0,,0,,2nd Shipping,Yes,UPS,0,China,1,Ib,"<p>A. Using the Bottom Piece, Attach Center Clips &amp; Comb First then Lock Ear to Ear Combs B. As You Go Around the Head, Lock the Other Combs A. Using the Top Piece, Open the Combs a Proceed to Push each Comb Gently through the Cap and Lock B. Blend Top &amp; Bottom Piece Gently</p>
",5, MIX BODY W,,P27_30,9.98,133,4.99,4.99,19.96,Inch,1
MIX BODY W,55,info@sinahair.com,WIG,Synthetic Hair Wigs,,MIX BODY W,1450139905bodywave_m.jpg,"human hair,remy hair",long,loose deep cut,Limitless,Pieces,4.99,5,9.98,0,,0,,2nd Shipping,Yes,UPS,0,China,1,Ib,"<p>A. Using the Bottom Piece, Attach Center Clips &amp; Comb First then Lock Ear to Ear Combs B. As You Go Around the Head, Lock the Other Combs A. Using the Top Piece, Open the Combs a Proceed to Push each Comb Gently through the Cap and Lock B. Blend Top &amp; Bottom Piece Gently</p>
",5, MIX BODY W,,P27_33,9.98,197,4.99,4.99,19.96,Inch,1
MIX BODY W,55,info@sinahair.com,WIG,Synthetic Hair Wigs,,MIX BODY W,1450139905bodywave_m.jpg,"human hair,remy hair",long,loose deep cut,Limitless,Pieces,4.99,5,9.98,0,,0,,2nd Shipping,Yes,UPS,0,China,1,Ib,"<p>A. Using the Bottom Piece, Attach Center Clips &amp; Comb First then Lock Ear to Ear Combs B. As You Go Around the Head, Lock the Other Combs A. Using the Top Piece, Open the Combs a Proceed to Push each Comb Gently through the Cap and Lock B. Blend Top &amp; Bottom Piece Gently</p>
",5, MIX BODY W,,P30_33,9.98,200,4.99,4.99,19.96,Inch,1
MIX BODY W,55,info@sinahair.com,WIG,Synthetic Hair Wigs,,MIX BODY W,1450139905bodywave_m.jpg,"human hair,remy hair",long,loose deep cut,Limitless,Pieces,4.99,5,9.98,0,,0,,2nd Shipping,Yes,UPS,0,China,1,Ib,"<p>A. Using the Bottom Piece, Attach Center Clips &amp; Comb First then Lock Ear to Ear Combs B. As You Go Around the Head, Lock the Other Combs A. Using the Top Piece, Open the Combs a Proceed to Push each Comb Gently through the Cap and Lock B. Blend Top &amp; Bottom Piece Gently</p>
",5, MIX BODY W,,P4_27,9.98,162,4.99,4.99,19.96,Inch,1
MIX BODY W,55,info@sinahair.com,WIG,Synthetic Hair Wigs,,MIX BODY W,1450139905bodywave_m.jpg,"human hair,remy hair",long,loose deep cut,Limitless,Pieces,4.99,5,9.98,0,,0,,2nd Shipping,Yes,UPS,0,China,1,Ib,"<p>A. Using the Bottom Piece, Attach Center Clips &amp; Comb First then Lock Ear to Ear Combs B. As You Go Around the Head, Lock the Other Combs A. Using the Top Piece, Open the Combs a Proceed to Push each Comb Gently through the Cap and Lock B. Blend Top &amp; Bottom Piece Gently</p>
",5, MIX BODY W,,P4_30,9.98,122,4.99,4.99,19.96,Inch,1
STW,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1450141505silky.jpg ,human hair,,straight,1,Pieces,17.5,18,35,0,,0,,2nd Shipping,Yes,UPS,0,USA,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",10,STW,10,4,35,23,17.5,17.5,52.5,Inch,1
STW,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1450141505silky.jpg ,human hair,,straight,1,Pieces,17.5,18,35,0,,0,,2nd Shipping,Yes,UPS,0,USA,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",10,STW,10,27,49,28,24.5,24.5,73.5,Inch,1
STW,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1450141505silky.jpg ,human hair,,straight,1,Pieces,17.5,18,35,0,,0,,2nd Shipping,Yes,UPS,0,USA,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",10,STW,10,30,35,6,17.5,17.5,52.5,Inch,1
STW,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1450141505silky.jpg ,human hair,,straight,1,Pieces,17.5,18,35,0,,0,,2nd Shipping,Yes,UPS,0,USA,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",10,STW,10,33,35,20,17.5,17.5,52.5,Inch,1
STW,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1450141505silky.jpg ,human hair,,straight,1,Pieces,17.5,18,35,0,,0,,2nd Shipping,Yes,UPS,0,USA,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",10,STW,10,44,39,6,19.5,19.5,58.5,Inch,1
STW,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1450141505silky.jpg ,human hair,,straight,1,Pieces,17.5,18,35,0,,0,,2nd Shipping,Yes,UPS,0,USA,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",10,STW,10,350,49,20,24.5,24.5,73.5,Inch,1
STW,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1450141505silky.jpg ,human hair,,straight,1,Pieces,17.5,18,35,0,,0,,2nd Shipping,Yes,UPS,0,USA,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",10,STW,10,613,75,8,37.5,37.5,112.5,Inch,1
STW,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1450141505silky.jpg ,human hair,,straight,1,Pieces,17.5,18,35,0,,0,,2nd Shipping,Yes,UPS,0,USA,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",10,STW,10,99J,49,3,24.5,24.5,73.5,Inch,1
STW,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1450141505silky.jpg ,human hair,,straight,1,Pieces,17.5,18,35,0,,0,,2nd Shipping,Yes,UPS,0,USA,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",10,STW,10,BLUE,75,60,37.5,37.5,112.5,Inch,1
STW,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1450141505silky.jpg ,human hair,,straight,1,Pieces,17.5,18,35,0,,0,,2nd Shipping,Yes,UPS,0,USA,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",10,STW,10,BURG,49,2,24.5,24.5,73.5,Inch,1
STW,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1450141505silky.jpg ,human hair,,straight,1,Pieces,17.5,18,35,0,,0,,2nd Shipping,Yes,UPS,0,USA,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",10,STW,10,GREEN,75,53,37.5,37.5,112.5,Inch,1
STW,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1450141505silky.jpg ,human hair,,straight,1,Pieces,17.5,18,35,0,,0,,2nd Shipping,Yes,UPS,0,USA,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",10,STW,10,ORANGE,75,50,37.5,37.5,112.5,Inch,1
STW,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1450141505silky.jpg ,human hair,,straight,1,Pieces,17.5,18,35,0,,0,,2nd Shipping,Yes,UPS,0,USA,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",10,STW,10,P1B_30,39,19,19.5,19.5,58.5,Inch,1
STW,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1450141505silky.jpg ,human hair,,straight,1,Pieces,17.5,18,35,0,,0,,2nd Shipping,Yes,UPS,0,USA,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",10,STW,10,P1B_350,49,8,24.5,24.5,73.5,Inch,1
STW,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1450141505silky.jpg ,human hair,,straight,1,Pieces,17.5,18,35,0,,0,,2nd Shipping,Yes,UPS,0,USA,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",10,STW,10,P1B_99J,49,11,24.5,24.5,73.5,Inch,1
STW,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1450141505silky.jpg ,human hair,,straight,1,Pieces,17.5,18,35,0,,0,,2nd Shipping,Yes,UPS,0,USA,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",10,STW,10,P1B_BG,49,12,24.5,24.5,73.5,Inch,1
STW,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1450141505silky.jpg ,human hair,,straight,1,Pieces,17.5,18,35,0,,0,,2nd Shipping,Yes,UPS,0,USA,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",10,STW,10,P27_30,49,12,24.5,24.5,73.5,Inch,1
STW,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1450141505silky.jpg ,human hair,,straight,1,Pieces,17.5,18,35,0,,0,,2nd Shipping,Yes,UPS,0,USA,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",10,STW,10,P27_33,49,15,24.5,24.5,73.5,Inch,1
STW,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1450141505silky.jpg ,human hair,,straight,1,Pieces,17.5,18,35,0,,0,,2nd Shipping,Yes,UPS,0,USA,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",10,STW,10,P27_613,105,16,52.5,52.5,157.5,Inch,1
STW,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1450141505silky.jpg ,human hair,,straight,1,Pieces,17.5,18,35,0,,0,,2nd Shipping,Yes,UPS,0,USA,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",10,STW,10,P4_27,49,12,24.5,24.5,73.5,Inch,1
STW,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1450141505silky.jpg ,human hair,,straight,1,Pieces,17.5,18,35,0,,0,,2nd Shipping,Yes,UPS,0,USA,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",10,STW,10,P4_30,39,35,19.5,19.5,58.5,Inch,1
STW,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1450141505silky.jpg ,human hair,,straight,1,Pieces,17.5,18,35,0,,0,,2nd Shipping,Yes,UPS,0,USA,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",10,STW,10,PINK,75,48,37.5,37.5,112.5,Inch,1
STW,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1450141505silky.jpg ,human hair,,straight,1,Pieces,17.5,18,35,0,,0,,2nd Shipping,Yes,UPS,0,USA,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",10,STW,10,PURPLE,75,48,37.5,37.5,112.5,Inch,1
