PRODUCT_CODE,USER_ID,SUPPLIER_CODE,CATEGORY,SUBCATEGORY,SUB_SUBCATEGORY,PRODUCT_NAME,IMAGES,HAIR_TYPE,HAIR_TYPE_LENGTH,HAIR_TYPE_STYLE,QUANTITY,QUANTITY_TYPE,MANUFACTURE_PRICE,WHOLESALE_PRICE,MSRP_PRICE,DISCOUNT_OPTION_CHECK,DISCOUNT_OPTION_VALUE,SPECIAL_PROMOTION_CHECK,SPECIAL_PROMOTION_VALUE,DELIVERY_TIME,DROPSHIP,SHIPPING_METHOD,SHIPPING_PRICE,PLACE_ORIGIN,PACKAGE_WEIGHT,PACKAGE_UNIT,DESCRIPTION,PRODUCT_SEEN,SKU,LENGTH,COLOR,PRICE,STOCK,LENGTH_SIZE,MIN_QUANTITY
G1229458279,55,info@sinahair.com,WIG,Synthetic Hair Wigs,,Synthetic Wigs BOA,1446631052c58397_boa.jpg ,synthetic hair,,straight,limitless,Pieces,0,17,33,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,0.5,Ib,"<span style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal; text-align: -webkit-center;"">BOA wig is cute,classy and it can be worn straight out of the packaging as is! I love the curls in it and how it comes parted in the middle to give it that realistic look.Pros to this wig are:It's easy to manage,The curls are beautiful you can shake it and go. Cons are: There's no combs and it can't be curled.</span><br>",0,BOA,,F237,,,Inch,1
G1218484501,55,info@sinahair.com,HAIR CARE,Hair Accessories,, Accessory LACE REMOVER ,1446631224c84643_lacewig_remove.jpg ,synthetic hair,bob,loose deep cut,Limitless,Pieces,0,4,8,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,0.5,Ib,4 Oz Solvent Remover,0,,,,,,Inch,1
G1225753472 ,55,info@sinahair.com,HAIR CARE,Hair Accessories,,Accessory LACE GLUE 1OZ,1446631367c53669_adhesive.jpg ,synthetic hair,long,loose body cut,Limitless,Pieces,0,20,40,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,0.25,Ib,"
                      
                      LACE GLUE 1OZ -MEDICAL GRADE",0,,,,,,Inch,1
HALF14114637,55,info@sinahair.com,WIG,Synthetic Hair Half Wigs,, Synthetic Half Wigs BROOKE,"1446631382c1.jpg ,1446631382c2.jpg ,1446631382c3.jpg ,1446631382c4.jpg ",synthetic hair,bob,small wave, Limitless,Pieces,0,27,54.5,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,0.5,Ib,"<span style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal; text-align: -webkit-center;"">Synthetic Half Wig Brook Color : L209H/216H&#65533;</span><br>",1,BROOKE,,,,P2_145B,Inch,1
HALF14114637,55,info@sinahair.com,WIG,Synthetic Hair Half Wigs,, Synthetic Half Wigs BROOKE,"1446631382c1.jpg ,1446631382c2.jpg ,1446631382c3.jpg ,1446631382c4.jpg ",synthetic hair,bob,small wave, Limitless,Pieces,0,27,54.5,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,0.5,Ib,"<span style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal; text-align: -webkit-center;"">Synthetic Half Wig Brook Color : L209H/216H&#65533;</span><br>",1,BROOKE,,,,4,Inch,1
HALF14114637,55,info@sinahair.com,WIG,Synthetic Hair Half Wigs,, Synthetic Half Wigs BROOKE,"1446631382c1.jpg ,1446631382c2.jpg ,1446631382c3.jpg ,1446631382c4.jpg ",synthetic hair,bob,small wave, Limitless,Pieces,0,27,54.5,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,0.5,Ib,"<span style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal; text-align: -webkit-center;"">Synthetic Half Wig Brook Color : L209H/216H&#65533;</span><br>",1,BROOKE,,,,3,Inch,1
HALF14114637,55,info@sinahair.com,WIG,Synthetic Hair Half Wigs,, Synthetic Half Wigs BROOKE,"1446631382c1.jpg ,1446631382c2.jpg ,1446631382c3.jpg ,1446631382c4.jpg ",synthetic hair,bob,small wave, Limitless,Pieces,0,27,54.5,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,0.5,Ib,"<span style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal; text-align: -webkit-center;"">Synthetic Half Wig Brook Color : L209H/216H&#65533;</span><br>",1,BROOKE,,,,1,Inch,1
HALF14114637,55,info@sinahair.com,WIG,Synthetic Hair Half Wigs,, Synthetic Half Wigs BROOKE,"1446631382c1.jpg ,1446631382c2.jpg ,1446631382c3.jpg ,1446631382c4.jpg ",synthetic hair,bob,small wave, Limitless,Pieces,0,27,54.5,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,0.5,Ib,"<span style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal; text-align: -webkit-center;"">Synthetic Half Wig Brook Color : L209H/216H&#65533;</span><br>",1,BROOKE,,,,DYS27_30_33,Inch,1
G1402944423 ,55,info@sinahair.com,REMY HAIR,Remy Forte ,,Remy Forte REMY FORTE10 ,"1446631384c45060_Remy_forte_model_withlogo.jpg ,1446631384remy_forte_model_wave.jpg ",remy hair,,,limitless,Pieces,0,24,48,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,1,Ib,"<div align=""center""><div><font size=""4"">Remy Forte</font></div><div><br></div><div>Remy Forte is 100% human hair that still has be the cuticle intact.</div><div>It is very beautiful, full of Hair and will last a long time without matting.</div><div><ol><li><span style=""font-size: 9pt;"">Softest &amp; Thinnest Weft</span></li><li><span style=""font-size: 9pt;"">Health, natural hair shine</span></li><li><span style=""font-size: 9pt;"">Tangle &amp; Shedding bye bye</span></li><li><span style=""font-size: 9pt;"">long and lasts</span></li><li><span style=""font-size: 9pt;"">HEAT STYLING TOOLS<br></span><span style=""font-size: 9pt;"">can be used on these extensions since they are made of 100% natural human hair.&#65533;</span></li></ol></div><div><br></div><div><br></div><div>Hair Care</div><div>Washing Hair: Remy Forte Hair should be treated as normal hair and washed</div><div>regularly to maintain its natural shape. Shampoo,</div><div>condition and moisturize your hair every 5-7 days.</div><div><br></div><div><br></div><div>Remy Forte Length &amp; Style</div><div>Yaki : 10"",12"",14"",16"",18"",20"",22"",24""</div><div>Color : 1.1B,2,4,27,30,33,P1B/30,P1B/33,P4/27,P4/30,P27/30</div><div><br></div><div><br></div><div>S-wavy : 12"",14"",16""</div><div>Spiral Curl : 12"",14"",16""</div><div>Loose Wave : 12"",14"",16""</div><div>Color : 1.1B,2,4,P1B/30,P1B/33,P4/27,P4/30,P27/30</div></div>",0,,,2,,,Inch,1
G1402944423 ,55,info@sinahair.com,REMY HAIR,Remy Forte ,,Remy Forte REMY FORTE10 ,"1446631384c45060_Remy_forte_model_withlogo.jpg ,1446631384remy_forte_model_wave.jpg ",remy hair,,,limitless,Pieces,0,24,48,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,1,Ib,"<div align=""center""><div><font size=""4"">Remy Forte</font></div><div><br></div><div>Remy Forte is 100% human hair that still has be the cuticle intact.</div><div>It is very beautiful, full of Hair and will last a long time without matting.</div><div><ol><li><span style=""font-size: 9pt;"">Softest &amp; Thinnest Weft</span></li><li><span style=""font-size: 9pt;"">Health, natural hair shine</span></li><li><span style=""font-size: 9pt;"">Tangle &amp; Shedding bye bye</span></li><li><span style=""font-size: 9pt;"">long and lasts</span></li><li><span style=""font-size: 9pt;"">HEAT STYLING TOOLS<br></span><span style=""font-size: 9pt;"">can be used on these extensions since they are made of 100% natural human hair.&#65533;</span></li></ol></div><div><br></div><div><br></div><div>Hair Care</div><div>Washing Hair: Remy Forte Hair should be treated as normal hair and washed</div><div>regularly to maintain its natural shape. Shampoo,</div><div>condition and moisturize your hair every 5-7 days.</div><div><br></div><div><br></div><div>Remy Forte Length &amp; Style</div><div>Yaki : 10"",12"",14"",16"",18"",20"",22"",24""</div><div>Color : 1.1B,2,4,27,30,33,P1B/30,P1B/33,P4/27,P4/30,P27/30</div><div><br></div><div><br></div><div>S-wavy : 12"",14"",16""</div><div>Spiral Curl : 12"",14"",16""</div><div>Loose Wave : 12"",14"",16""</div><div>Color : 1.1B,2,4,P1B/30,P1B/33,P4/27,P4/30,P27/30</div></div>",0,,,4,,,Inch,1
G1402944423 ,55,info@sinahair.com,REMY HAIR,Remy Forte ,,Remy Forte REMY FORTE10 ,"1446631384c45060_Remy_forte_model_withlogo.jpg ,1446631384remy_forte_model_wave.jpg ",remy hair,,,limitless,Pieces,0,24,48,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,1,Ib,"<div align=""center""><div><font size=""4"">Remy Forte</font></div><div><br></div><div>Remy Forte is 100% human hair that still has be the cuticle intact.</div><div>It is very beautiful, full of Hair and will last a long time without matting.</div><div><ol><li><span style=""font-size: 9pt;"">Softest &amp; Thinnest Weft</span></li><li><span style=""font-size: 9pt;"">Health, natural hair shine</span></li><li><span style=""font-size: 9pt;"">Tangle &amp; Shedding bye bye</span></li><li><span style=""font-size: 9pt;"">long and lasts</span></li><li><span style=""font-size: 9pt;"">HEAT STYLING TOOLS<br></span><span style=""font-size: 9pt;"">can be used on these extensions since they are made of 100% natural human hair.&#65533;</span></li></ol></div><div><br></div><div><br></div><div>Hair Care</div><div>Washing Hair: Remy Forte Hair should be treated as normal hair and washed</div><div>regularly to maintain its natural shape. Shampoo,</div><div>condition and moisturize your hair every 5-7 days.</div><div><br></div><div><br></div><div>Remy Forte Length &amp; Style</div><div>Yaki : 10"",12"",14"",16"",18"",20"",22"",24""</div><div>Color : 1.1B,2,4,27,30,33,P1B/30,P1B/33,P4/27,P4/30,P27/30</div><div><br></div><div><br></div><div>S-wavy : 12"",14"",16""</div><div>Spiral Curl : 12"",14"",16""</div><div>Loose Wave : 12"",14"",16""</div><div>Color : 1.1B,2,4,P1B/30,P1B/33,P4/27,P4/30,P27/30</div></div>",0,,,27,,,Inch,1
G1402944423 ,55,info@sinahair.com,REMY HAIR,Remy Forte ,,Remy Forte REMY FORTE10 ,"1446631384c45060_Remy_forte_model_withlogo.jpg ,1446631384remy_forte_model_wave.jpg ",remy hair,,,limitless,Pieces,0,24,48,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,1,Ib,"<div align=""center""><div><font size=""4"">Remy Forte</font></div><div><br></div><div>Remy Forte is 100% human hair that still has be the cuticle intact.</div><div>It is very beautiful, full of Hair and will last a long time without matting.</div><div><ol><li><span style=""font-size: 9pt;"">Softest &amp; Thinnest Weft</span></li><li><span style=""font-size: 9pt;"">Health, natural hair shine</span></li><li><span style=""font-size: 9pt;"">Tangle &amp; Shedding bye bye</span></li><li><span style=""font-size: 9pt;"">long and lasts</span></li><li><span style=""font-size: 9pt;"">HEAT STYLING TOOLS<br></span><span style=""font-size: 9pt;"">can be used on these extensions since they are made of 100% natural human hair.&#65533;</span></li></ol></div><div><br></div><div><br></div><div>Hair Care</div><div>Washing Hair: Remy Forte Hair should be treated as normal hair and washed</div><div>regularly to maintain its natural shape. Shampoo,</div><div>condition and moisturize your hair every 5-7 days.</div><div><br></div><div><br></div><div>Remy Forte Length &amp; Style</div><div>Yaki : 10"",12"",14"",16"",18"",20"",22"",24""</div><div>Color : 1.1B,2,4,27,30,33,P1B/30,P1B/33,P4/27,P4/30,P27/30</div><div><br></div><div><br></div><div>S-wavy : 12"",14"",16""</div><div>Spiral Curl : 12"",14"",16""</div><div>Loose Wave : 12"",14"",16""</div><div>Color : 1.1B,2,4,P1B/30,P1B/33,P4/27,P4/30,P27/30</div></div>",0,,,30,,,Inch,1
G1402944423 ,55,info@sinahair.com,REMY HAIR,Remy Forte ,,Remy Forte REMY FORTE10 ,"1446631384c45060_Remy_forte_model_withlogo.jpg ,1446631384remy_forte_model_wave.jpg ",remy hair,,,limitless,Pieces,0,24,48,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,1,Ib,"<div align=""center""><div><font size=""4"">Remy Forte</font></div><div><br></div><div>Remy Forte is 100% human hair that still has be the cuticle intact.</div><div>It is very beautiful, full of Hair and will last a long time without matting.</div><div><ol><li><span style=""font-size: 9pt;"">Softest &amp; Thinnest Weft</span></li><li><span style=""font-size: 9pt;"">Health, natural hair shine</span></li><li><span style=""font-size: 9pt;"">Tangle &amp; Shedding bye bye</span></li><li><span style=""font-size: 9pt;"">long and lasts</span></li><li><span style=""font-size: 9pt;"">HEAT STYLING TOOLS<br></span><span style=""font-size: 9pt;"">can be used on these extensions since they are made of 100% natural human hair.&#65533;</span></li></ol></div><div><br></div><div><br></div><div>Hair Care</div><div>Washing Hair: Remy Forte Hair should be treated as normal hair and washed</div><div>regularly to maintain its natural shape. Shampoo,</div><div>condition and moisturize your hair every 5-7 days.</div><div><br></div><div><br></div><div>Remy Forte Length &amp; Style</div><div>Yaki : 10"",12"",14"",16"",18"",20"",22"",24""</div><div>Color : 1.1B,2,4,27,30,33,P1B/30,P1B/33,P4/27,P4/30,P27/30</div><div><br></div><div><br></div><div>S-wavy : 12"",14"",16""</div><div>Spiral Curl : 12"",14"",16""</div><div>Loose Wave : 12"",14"",16""</div><div>Color : 1.1B,2,4,P1B/30,P1B/33,P4/27,P4/30,P27/30</div></div>",0,,,99J,,,Inch,1
G1402944423 ,55,info@sinahair.com,REMY HAIR,Remy Forte ,,Remy Forte REMY FORTE10 ,"1446631384c45060_Remy_forte_model_withlogo.jpg ,1446631384remy_forte_model_wave.jpg ",remy hair,,,limitless,Pieces,0,24,48,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,1,Ib,"<div align=""center""><div><font size=""4"">Remy Forte</font></div><div><br></div><div>Remy Forte is 100% human hair that still has be the cuticle intact.</div><div>It is very beautiful, full of Hair and will last a long time without matting.</div><div><ol><li><span style=""font-size: 9pt;"">Softest &amp; Thinnest Weft</span></li><li><span style=""font-size: 9pt;"">Health, natural hair shine</span></li><li><span style=""font-size: 9pt;"">Tangle &amp; Shedding bye bye</span></li><li><span style=""font-size: 9pt;"">long and lasts</span></li><li><span style=""font-size: 9pt;"">HEAT STYLING TOOLS<br></span><span style=""font-size: 9pt;"">can be used on these extensions since they are made of 100% natural human hair.&#65533;</span></li></ol></div><div><br></div><div><br></div><div>Hair Care</div><div>Washing Hair: Remy Forte Hair should be treated as normal hair and washed</div><div>regularly to maintain its natural shape. Shampoo,</div><div>condition and moisturize your hair every 5-7 days.</div><div><br></div><div><br></div><div>Remy Forte Length &amp; Style</div><div>Yaki : 10"",12"",14"",16"",18"",20"",22"",24""</div><div>Color : 1.1B,2,4,27,30,33,P1B/30,P1B/33,P4/27,P4/30,P27/30</div><div><br></div><div><br></div><div>S-wavy : 12"",14"",16""</div><div>Spiral Curl : 12"",14"",16""</div><div>Loose Wave : 12"",14"",16""</div><div>Color : 1.1B,2,4,P1B/30,P1B/33,P4/27,P4/30,P27/30</div></div>",0,,,P1B_30,,,Inch,1
G1402944423 ,55,info@sinahair.com,REMY HAIR,Remy Forte ,,Remy Forte REMY FORTE10 ,"1446631384c45060_Remy_forte_model_withlogo.jpg ,1446631384remy_forte_model_wave.jpg ",remy hair,,,limitless,Pieces,0,24,48,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,1,Ib,"<div align=""center""><div><font size=""4"">Remy Forte</font></div><div><br></div><div>Remy Forte is 100% human hair that still has be the cuticle intact.</div><div>It is very beautiful, full of Hair and will last a long time without matting.</div><div><ol><li><span style=""font-size: 9pt;"">Softest &amp; Thinnest Weft</span></li><li><span style=""font-size: 9pt;"">Health, natural hair shine</span></li><li><span style=""font-size: 9pt;"">Tangle &amp; Shedding bye bye</span></li><li><span style=""font-size: 9pt;"">long and lasts</span></li><li><span style=""font-size: 9pt;"">HEAT STYLING TOOLS<br></span><span style=""font-size: 9pt;"">can be used on these extensions since they are made of 100% natural human hair.&#65533;</span></li></ol></div><div><br></div><div><br></div><div>Hair Care</div><div>Washing Hair: Remy Forte Hair should be treated as normal hair and washed</div><div>regularly to maintain its natural shape. Shampoo,</div><div>condition and moisturize your hair every 5-7 days.</div><div><br></div><div><br></div><div>Remy Forte Length &amp; Style</div><div>Yaki : 10"",12"",14"",16"",18"",20"",22"",24""</div><div>Color : 1.1B,2,4,27,30,33,P1B/30,P1B/33,P4/27,P4/30,P27/30</div><div><br></div><div><br></div><div>S-wavy : 12"",14"",16""</div><div>Spiral Curl : 12"",14"",16""</div><div>Loose Wave : 12"",14"",16""</div><div>Color : 1.1B,2,4,P1B/30,P1B/33,P4/27,P4/30,P27/30</div></div>",0,,,P1B_33,,,Inch,1
G1402944423 ,55,info@sinahair.com,REMY HAIR,Remy Forte ,,Remy Forte REMY FORTE10 ,"1446631384c45060_Remy_forte_model_withlogo.jpg ,1446631384remy_forte_model_wave.jpg ",remy hair,,,limitless,Pieces,0,24,48,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,1,Ib,"<div align=""center""><div><font size=""4"">Remy Forte</font></div><div><br></div><div>Remy Forte is 100% human hair that still has be the cuticle intact.</div><div>It is very beautiful, full of Hair and will last a long time without matting.</div><div><ol><li><span style=""font-size: 9pt;"">Softest &amp; Thinnest Weft</span></li><li><span style=""font-size: 9pt;"">Health, natural hair shine</span></li><li><span style=""font-size: 9pt;"">Tangle &amp; Shedding bye bye</span></li><li><span style=""font-size: 9pt;"">long and lasts</span></li><li><span style=""font-size: 9pt;"">HEAT STYLING TOOLS<br></span><span style=""font-size: 9pt;"">can be used on these extensions since they are made of 100% natural human hair.&#65533;</span></li></ol></div><div><br></div><div><br></div><div>Hair Care</div><div>Washing Hair: Remy Forte Hair should be treated as normal hair and washed</div><div>regularly to maintain its natural shape. Shampoo,</div><div>condition and moisturize your hair every 5-7 days.</div><div><br></div><div><br></div><div>Remy Forte Length &amp; Style</div><div>Yaki : 10"",12"",14"",16"",18"",20"",22"",24""</div><div>Color : 1.1B,2,4,27,30,33,P1B/30,P1B/33,P4/27,P4/30,P27/30</div><div><br></div><div><br></div><div>S-wavy : 12"",14"",16""</div><div>Spiral Curl : 12"",14"",16""</div><div>Loose Wave : 12"",14"",16""</div><div>Color : 1.1B,2,4,P1B/30,P1B/33,P4/27,P4/30,P27/30</div></div>",0,,,P4_27,,,Inch,1
G1229458086,55,info@sinahair.com,WIG,Synthetic Hair Wigs,,Synthetic Wigs EVE,1446631553c58270_eve.jpg ,remy hair,,straight,limitless,Pieces,0,17,34.5,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,0.5,Ib,"<span style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal; text-align: -webkit-center;"">Eve HH Wig is beautiful it's long with bangs and can be worn on occasions.It's about 24in long it has a nice luster to the hair. Pros are It's beautiful, long and have a nice luster shine to it. It can be worn right out the packaging.</span><br>",0,EVE,,F4_30,,,Inch,1
G1229458086,55,info@sinahair.com,WIG,Synthetic Hair Wigs,,Synthetic Wigs EVE,1446631553c58270_eve.jpg ,remy hair,,straight,limitless,Pieces,0,17,34.5,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,0.5,Ib,"<span style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal; text-align: -webkit-center;"">Eve HH Wig is beautiful it's long with bangs and can be worn on occasions.It's about 24in long it has a nice luster to the hair. Pros are It's beautiful, long and have a nice luster shine to it. It can be worn right out the packaging.</span><br>",0,EVE,,F1B_33,,,Inch,1
G1229458086,55,info@sinahair.com,WIG,Synthetic Hair Wigs,,Synthetic Wigs EVE,1446631553c58270_eve.jpg ,remy hair,,straight,limitless,Pieces,0,17,34.5,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,0.5,Ib,"<span style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal; text-align: -webkit-center;"">Eve HH Wig is beautiful it's long with bangs and can be worn on occasions.It's about 24in long it has a nice luster to the hair. Pros are It's beautiful, long and have a nice luster shine to it. It can be worn right out the packaging.</span><br>",0,EVE,,F237,,,Inch,1
G1229458086,55,info@sinahair.com,WIG,Synthetic Hair Wigs,,Synthetic Wigs EVE,1446631553c58270_eve.jpg ,remy hair,,straight,limitless,Pieces,0,17,34.5,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,0.5,Ib,"<span style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal; text-align: -webkit-center;"">Eve HH Wig is beautiful it's long with bangs and can be worn on occasions.It's about 24in long it has a nice luster to the hair. Pros are It's beautiful, long and have a nice luster shine to it. It can be worn right out the packaging.</span><br>",0,EVE,,F1B_350,,,Inch,1
G1229458086,55,info@sinahair.com,WIG,Synthetic Hair Wigs,,Synthetic Wigs EVE,1446631553c58270_eve.jpg ,remy hair,,straight,limitless,Pieces,0,17,34.5,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,0.5,Ib,"<span style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal; text-align: -webkit-center;"">Eve HH Wig is beautiful it's long with bangs and can be worn on occasions.It's about 24in long it has a nice luster to the hair. Pros are It's beautiful, long and have a nice luster shine to it. It can be worn right out the packaging.</span><br>",0,EVE,,2,,,Inch,1
G1229458086,55,info@sinahair.com,WIG,Synthetic Hair Wigs,,Synthetic Wigs EVE,1446631553c58270_eve.jpg ,remy hair,,straight,limitless,Pieces,0,17,34.5,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,0.5,Ib,"<span style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal; text-align: -webkit-center;"">Eve HH Wig is beautiful it's long with bangs and can be worn on occasions.It's about 24in long it has a nice luster to the hair. Pros are It's beautiful, long and have a nice luster shine to it. It can be worn right out the packaging.</span><br>",0,EVE,,4,,,Inch,1
G1229458086,55,info@sinahair.com,WIG,Synthetic Hair Wigs,,Synthetic Wigs EVE,1446631553c58270_eve.jpg ,remy hair,,straight,limitless,Pieces,0,17,34.5,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,0.5,Ib,"<span style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal; text-align: -webkit-center;"">Eve HH Wig is beautiful it's long with bangs and can be worn on occasions.It's about 24in long it has a nice luster to the hair. Pros are It's beautiful, long and have a nice luster shine to it. It can be worn right out the packaging.</span><br>",0,EVE,,001B,,,Inch,1
G1229458086,55,info@sinahair.com,WIG,Synthetic Hair Wigs,,Synthetic Wigs EVE,1446631553c58270_eve.jpg ,remy hair,,straight,limitless,Pieces,0,17,34.5,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,0.5,Ib,"<span style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal; text-align: -webkit-center;"">Eve HH Wig is beautiful it's long with bangs and can be worn on occasions.It's about 24in long it has a nice luster to the hair. Pros are It's beautiful, long and have a nice luster shine to it. It can be worn right out the packaging.</span><br>",0,EVE,,F1B_27,,,Inch,1
G1229458086,55,info@sinahair.com,WIG,Synthetic Hair Wigs,,Synthetic Wigs EVE,1446631553c58270_eve.jpg ,remy hair,,straight,limitless,Pieces,0,17,34.5,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,0.5,Ib,"<span style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal; text-align: -webkit-center;"">Eve HH Wig is beautiful it's long with bangs and can be worn on occasions.It's about 24in long it has a nice luster to the hair. Pros are It's beautiful, long and have a nice luster shine to it. It can be worn right out the packaging.</span><br>",0,EVE,,F1B_30,,,Inch,1
HALF14114635,55,info@sinahair.com,WIG,Synthetic Hair Half Wigs,, Synthetic Half Wigs VIVIAN,"1446631736d1.jpg ,1446631736d2.jpg ,1446631736d3.jpg ,1446631736d4.jpg ",synthetic hair,long,loose body cut,Limitless,Pieces,0,28,56,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,0.5,Ib,"<br style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal; text-align: -webkit-center;""><span style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal; text-align: -webkit-center;"">Synthetic Half Wig VIVIAN color : F1b/30 &#65533;</span><br>",0,VIVIAN,,,,F1010,Inch,1
HALF14114635,55,info@sinahair.com,WIG,Synthetic Hair Half Wigs,, Synthetic Half Wigs VIVIAN,"1446631736d1.jpg ,1446631736d2.jpg ,1446631736d3.jpg ,1446631736d4.jpg ",synthetic hair,long,loose body cut,Limitless,Pieces,0,28,56,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,0.5,Ib,"<br style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal; text-align: -webkit-center;""><span style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal; text-align: -webkit-center;"">Synthetic Half Wig VIVIAN color : F1b/30 &#65533;</span><br>",0,VIVIAN,,,,F1B_33,Inch,1
HALF14114635,55,info@sinahair.com,WIG,Synthetic Hair Half Wigs,, Synthetic Half Wigs VIVIAN,"1446631736d1.jpg ,1446631736d2.jpg ,1446631736d3.jpg ,1446631736d4.jpg ",synthetic hair,long,loose body cut,Limitless,Pieces,0,28,56,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,0.5,Ib,"<br style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal; text-align: -webkit-center;""><span style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal; text-align: -webkit-center;"">Synthetic Half Wig VIVIAN color : F1b/30 &#65533;</span><br>",0,VIVIAN,,,,F4_30,Inch,1
HALF14114635,55,info@sinahair.com,WIG,Synthetic Hair Half Wigs,, Synthetic Half Wigs VIVIAN,"1446631736d1.jpg ,1446631736d2.jpg ,1446631736d3.jpg ,1446631736d4.jpg ",synthetic hair,long,loose body cut,Limitless,Pieces,0,28,56,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,0.5,Ib,"<br style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal; text-align: -webkit-center;""><span style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal; text-align: -webkit-center;"">Synthetic Half Wig VIVIAN color : F1b/30 &#65533;</span><br>",0,VIVIAN,,,,1,Inch,1
HALF14114635,55,info@sinahair.com,WIG,Synthetic Hair Half Wigs,, Synthetic Half Wigs VIVIAN,"1446631736d1.jpg ,1446631736d2.jpg ,1446631736d3.jpg ,1446631736d4.jpg ",synthetic hair,long,loose body cut,Limitless,Pieces,0,28,56,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,0.5,Ib,"<br style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal; text-align: -webkit-center;""><span style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal; text-align: -webkit-center;"">Synthetic Half Wig VIVIAN color : F1b/30 &#65533;</span><br>",0,VIVIAN,,,,L209H_216H,Inch,1
G1229457851,55,info@sinahair.com,WIG,Synthetic Hair Wigs,,Synthetic Wigs BOBBY,1446631835c58078_bobby.jpg ,synthetic hair,,small wave,limitless,Pieces,0,16,31.5,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,0.5,Ib,<br>,1, BOBBY,,F1B_33,,,Inch,1
HALF14114634,55,info@sinahair.com,WIG,Synthetic Hair Half Wigs,,Synthetic Half Wigs PEGGY,"1446632094peggy_f4_3-.jpg ,1446632094peggy_back.jpg ,1446632094peggy_side.jpg ,1446632094peggy_side2.jpg ",synthetic hair,bob,layered cut,LImitless,Pieces,0,28,56,0,,0,,2nd Shipping,Yes,SINA SHIPPING,0,China,0.5,Ib,"<span style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal; text-align: -webkit-center;"">Synthetic Half Wig Peggy Color : F4/30&#65533;</span><br>",0,PEGGY,,,,P2_145B,Inch,1
